ID Sensor,ID Vaca,Longitud,Latitud,Fecha/Hora
6697,6697,-62.340926,-31.882728,2023-02-23T10:27:24.832Z
6698,6698,-62.404167,-31.857207,2023-02-23T10:27:24.832Z
6699,6699,-62.467425,-31.929904,2023-02-23T10:27:24.832Z
6700,6700,-62.282214,-31.873287,2023-02-23T10:27:24.832Z
6701,6701,-62.406441,-31.924979,2023-02-23T10:27:24.832Z
6702,6702,-62.294799,-31.864907,2023-02-23T10:27:24.832Z
6703,6703,-62.307374,-31.879146,2023-02-23T10:27:24.832Z
6704,6704,-62.294163,-31.945264,2023-02-23T10:27:24.832Z
6705,6705,-62.436610,-31.898163,2023-02-23T10:27:24.832Z
6706,6706,-62.311816,-31.877054,2023-02-23T10:27:24.832Z
6707,6707,-62.312675,-31.901937,2023-02-23T10:27:24.832Z
6708,6708,-62.347114,-31.903456,2023-02-23T10:27:24.832Z
6709,6709,-62.320009,-31.895782,2023-02-23T10:27:24.832Z
6710,6710,-62.370559,-31.888501,2023-02-23T10:27:24.832Z
6711,6711,-62.406465,-31.946319,2023-02-23T10:27:24.832Z
6712,6712,-62.419201,-31.887888,2023-02-23T10:27:24.832Z
6713,6713,-62.294305,-31.893495,2023-02-23T10:27:24.832Z
6714,6714,-62.377177,-31.888595,2023-02-23T10:27:24.832Z
6715,6715,-62.342478,-31.855624,2023-02-23T10:27:24.832Z
6716,6716,-62.427985,-31.902277,2023-02-23T10:27:24.832Z
6717,6717,-62.420314,-31.866929,2023-02-23T10:27:24.832Z
6718,6718,-62.313724,-31.922264,2023-02-23T10:27:24.832Z
6719,6719,-62.455898,-31.927475,2023-02-23T10:27:24.832Z
6720,6720,-62.396416,-31.929188,2023-02-23T10:27:24.832Z
6721,6721,-62.453163,-31.903649,2023-02-23T10:27:24.832Z
6722,6722,-62.453620,-31.883845,2023-02-23T10:27:24.832Z
6723,6723,-62.441690,-31.891234,2023-02-23T10:27:24.832Z
6724,6724,-62.448520,-31.902900,2023-02-23T10:27:24.832Z
6725,6725,-62.341959,-31.938107,2023-02-23T10:27:24.832Z
6726,6726,-62.277166,-31.921677,2023-02-23T10:27:24.832Z
6727,6727,-62.411505,-31.912373,2023-02-23T10:27:24.832Z
6728,6728,-62.437963,-31.857697,2023-02-23T10:27:24.832Z
6729,6729,-62.365323,-31.896945,2023-02-23T10:27:24.832Z
6730,6730,-62.299971,-31.914738,2023-02-23T10:27:24.832Z
6731,6731,-62.422320,-31.911044,2023-02-23T10:27:24.832Z
6732,6732,-62.314964,-31.902788,2023-02-23T10:27:24.832Z
6733,6733,-62.306012,-31.890066,2023-02-23T10:27:24.832Z
6734,6734,-62.333724,-31.898361,2023-02-23T10:27:24.832Z
6735,6735,-62.411261,-31.908496,2023-02-23T10:27:24.832Z
6736,6736,-62.348573,-31.920091,2023-02-23T10:27:24.832Z
6737,6737,-62.371050,-31.875634,2023-02-23T10:27:24.832Z
6738,6738,-62.302832,-31.935310,2023-02-23T10:27:24.832Z
6739,6739,-62.387436,-31.945334,2023-02-23T10:27:24.832Z
6740,6740,-62.416261,-31.940831,2023-02-23T10:27:24.832Z
6741,6741,-62.370184,-31.887363,2023-02-23T10:27:24.832Z
6742,6742,-62.446828,-31.865838,2023-02-23T10:27:24.832Z
6743,6743,-62.377801,-31.931252,2023-02-23T10:27:24.832Z
6744,6744,-62.347417,-31.860186,2023-02-23T10:27:24.832Z
6745,6745,-62.449576,-31.889898,2023-02-23T10:27:24.832Z
6746,6746,-62.453560,-31.947096,2023-02-23T10:27:24.832Z
6747,6747,-62.446653,-31.913710,2023-02-23T10:27:24.832Z
6748,6748,-62.403800,-31.864972,2023-02-23T10:27:24.832Z
6749,6749,-62.338948,-31.877243,2023-02-23T10:27:24.832Z
6750,6750,-62.384287,-31.870108,2023-02-23T10:27:24.832Z
6751,6751,-62.374062,-31.898473,2023-02-23T10:27:24.832Z
6752,6752,-62.449853,-31.927042,2023-02-23T10:27:24.832Z
6753,6753,-62.464349,-31.946727,2023-02-23T10:27:24.832Z
6754,6754,-62.304847,-31.851079,2023-02-23T10:27:24.832Z
6755,6755,-62.383732,-31.850869,2023-02-23T10:27:24.832Z
6756,6756,-62.378476,-31.867556,2023-02-23T10:27:24.832Z
6757,6757,-62.273175,-31.933161,2023-02-23T10:27:24.832Z
6758,6758,-62.366367,-31.918128,2023-02-23T10:27:24.832Z
6759,6759,-62.400683,-31.879134,2023-02-23T10:27:24.832Z
6760,6760,-62.445665,-31.852616,2023-02-23T10:27:24.832Z
6761,6761,-62.337298,-31.929214,2023-02-23T10:27:24.832Z
6762,6762,-62.279226,-31.836911,2023-02-23T10:27:24.832Z
6763,6763,-62.316248,-31.878567,2023-02-23T10:27:24.832Z
6764,6764,-62.460907,-31.907298,2023-02-23T10:27:24.832Z
6765,6765,-62.399223,-31.853600,2023-02-23T10:27:24.832Z
6766,6766,-62.465270,-31.837219,2023-02-23T10:27:24.832Z
6767,6767,-62.355438,-31.933935,2023-02-23T10:27:24.832Z
6768,6768,-62.391985,-31.930370,2023-02-23T10:27:24.832Z
6769,6769,-62.448922,-31.913209,2023-02-23T10:27:24.832Z
6770,6770,-62.373011,-31.836500,2023-02-23T10:27:24.832Z
6771,6771,-62.286499,-31.900937,2023-02-23T10:27:24.832Z
6772,6772,-62.317234,-31.916254,2023-02-23T10:27:24.832Z
6773,6773,-62.385728,-31.868850,2023-02-23T10:27:24.832Z
6774,6774,-62.438024,-31.918624,2023-02-23T10:27:24.832Z
6775,6775,-62.440539,-31.848595,2023-02-23T10:27:24.832Z
6776,6776,-62.411843,-31.837285,2023-02-23T10:27:24.832Z
6777,6777,-62.365972,-31.885015,2023-02-23T10:27:24.832Z
6778,6778,-62.272691,-31.931464,2023-02-23T10:27:24.832Z
6779,6779,-62.451808,-31.848208,2023-02-23T10:27:24.832Z
6780,6780,-62.453824,-31.914293,2023-02-23T10:27:24.832Z
6781,6781,-62.390605,-31.914897,2023-02-23T10:27:24.832Z
6782,6782,-62.334676,-31.941241,2023-02-23T10:27:24.832Z
6783,6783,-62.360686,-31.846666,2023-02-23T10:27:24.832Z
6784,6784,-62.431538,-31.944694,2023-02-23T10:27:24.832Z
6785,6785,-62.370687,-31.907425,2023-02-23T10:27:24.832Z
6786,6786,-62.443030,-31.945719,2023-02-23T10:27:24.832Z
6787,6787,-62.418450,-31.852632,2023-02-23T10:27:24.832Z
6788,6788,-62.379020,-31.936798,2023-02-23T10:27:24.832Z
6789,6789,-62.339506,-31.872310,2023-02-23T10:27:24.832Z
6790,6790,-62.280892,-31.929329,2023-02-23T10:27:24.832Z
6791,6791,-62.456407,-31.866607,2023-02-23T10:27:24.832Z
6792,6792,-62.361339,-31.863245,2023-02-23T10:27:24.832Z
6793,6793,-62.472064,-31.873876,2023-02-23T10:27:24.832Z
6794,6794,-62.456064,-31.850366,2023-02-23T10:27:24.832Z
6795,6795,-62.417683,-31.845212,2023-02-23T10:27:24.832Z
6796,6796,-62.387694,-31.890816,2023-02-23T10:27:24.832Z
6797,6797,-62.407544,-31.865216,2023-02-23T10:27:24.832Z
6798,6798,-62.380285,-31.868202,2023-02-23T10:27:24.832Z
6799,6799,-62.449762,-31.941593,2023-02-23T10:27:24.832Z
6800,6800,-62.322835,-31.947739,2023-02-23T10:27:24.832Z
6801,6801,-62.441239,-31.850960,2023-02-23T10:27:24.832Z
6802,6802,-62.335329,-31.934881,2023-02-23T10:27:24.832Z
6803,6803,-62.321213,-31.914225,2023-02-23T10:27:24.832Z
6804,6804,-62.367997,-31.908078,2023-02-23T10:27:24.832Z
6805,6805,-62.456288,-31.879317,2023-02-23T10:27:24.832Z
6806,6806,-62.341586,-31.944770,2023-02-23T10:27:24.832Z
6807,6807,-62.319575,-31.871788,2023-02-23T10:27:24.832Z
6808,6808,-62.448874,-31.917976,2023-02-23T10:27:24.832Z
6809,6809,-62.301683,-31.919584,2023-02-23T10:27:24.832Z
6810,6810,-62.314199,-31.861835,2023-02-23T10:27:24.832Z
6811,6811,-62.302764,-31.882126,2023-02-23T10:27:24.832Z
6812,6812,-62.296489,-31.871874,2023-02-23T10:27:24.832Z
6813,6813,-62.301200,-31.905963,2023-02-23T10:27:24.832Z
6814,6814,-62.304151,-31.846799,2023-02-23T10:27:24.832Z
6815,6815,-62.398499,-31.891229,2023-02-23T10:27:24.832Z
6816,6816,-62.431276,-31.851611,2023-02-23T10:27:24.832Z
6817,6817,-62.364544,-31.890378,2023-02-23T10:27:24.832Z
6818,6818,-62.426394,-31.895866,2023-02-23T10:27:24.832Z
6819,6819,-62.335336,-31.837050,2023-02-23T10:27:24.832Z
6820,6820,-62.397918,-31.886066,2023-02-23T10:27:24.832Z
6821,6821,-62.388325,-31.890389,2023-02-23T10:27:24.832Z
6822,6822,-62.470243,-31.863190,2023-02-23T10:27:24.832Z
6823,6823,-62.411094,-31.916445,2023-02-23T10:27:24.832Z
6824,6824,-62.333503,-31.849505,2023-02-23T10:27:24.832Z
6825,6825,-62.397982,-31.945383,2023-02-23T10:27:24.832Z
6826,6826,-62.347236,-31.857563,2023-02-23T10:27:24.832Z
6827,6827,-62.433125,-31.882699,2023-02-23T10:27:24.832Z
6828,6828,-62.434644,-31.874912,2023-02-23T10:27:24.832Z
6829,6829,-62.389199,-31.895317,2023-02-23T10:27:24.832Z
6830,6830,-62.411576,-31.860416,2023-02-23T10:27:24.832Z
6831,6831,-62.355474,-31.901148,2023-02-23T10:27:24.832Z
6832,6832,-62.396060,-31.917524,2023-02-23T10:27:24.832Z
6833,6833,-62.293691,-31.909718,2023-02-23T10:27:24.832Z
6834,6834,-62.415558,-31.947780,2023-02-23T10:27:24.832Z
6835,6835,-62.457740,-31.940643,2023-02-23T10:27:24.832Z
6836,6836,-62.304514,-31.870575,2023-02-23T10:27:24.832Z
6837,6837,-62.431828,-31.844488,2023-02-23T10:27:24.832Z
6838,6838,-62.310245,-31.862616,2023-02-23T10:27:24.832Z
6839,6839,-62.313392,-31.883969,2023-02-23T10:27:24.832Z
6840,6840,-62.289414,-31.942771,2023-02-23T10:27:24.832Z
6841,6841,-62.294859,-31.877517,2023-02-23T10:27:24.832Z
6842,6842,-62.364444,-31.905268,2023-02-23T10:27:24.832Z
6843,6843,-62.325193,-31.943970,2023-02-23T10:27:24.832Z
6844,6844,-62.275336,-31.921159,2023-02-23T10:27:24.832Z
6845,6845,-62.317942,-31.868776,2023-02-23T10:27:24.832Z
6846,6846,-62.341754,-31.859385,2023-02-23T10:27:24.832Z
6847,6847,-62.388014,-31.874792,2023-02-23T10:27:24.832Z
6848,6848,-62.343630,-31.888994,2023-02-23T10:27:24.832Z
6849,6849,-62.309493,-31.844907,2023-02-23T10:27:24.832Z
6850,6850,-62.288706,-31.931773,2023-02-23T10:27:24.832Z
6851,6851,-62.301659,-31.852962,2023-02-23T10:27:24.832Z
6852,6852,-62.313674,-31.943537,2023-02-23T10:27:24.832Z
6853,6853,-62.442055,-31.947409,2023-02-23T10:27:24.832Z
6854,6854,-62.308918,-31.868345,2023-02-23T10:27:24.832Z
6855,6855,-62.383396,-31.902201,2023-02-23T10:27:24.832Z
6856,6856,-62.421891,-31.914788,2023-02-23T10:27:24.832Z
6857,6857,-62.455283,-31.912339,2023-02-23T10:27:24.832Z
6858,6858,-62.305996,-31.877946,2023-02-23T10:27:24.832Z
6859,6859,-62.395596,-31.859648,2023-02-23T10:27:24.832Z
6860,6860,-62.460801,-31.924169,2023-02-23T10:27:24.832Z
6861,6861,-62.285717,-31.879584,2023-02-23T10:27:24.832Z
6862,6862,-62.281181,-31.928942,2023-02-23T10:27:24.832Z
6863,6863,-62.402853,-31.882264,2023-02-23T10:27:24.832Z
6864,6864,-62.361108,-31.889598,2023-02-23T10:27:24.832Z
6865,6865,-62.441231,-31.865259,2023-02-23T10:27:24.832Z
6866,6866,-62.276729,-31.891533,2023-02-23T10:27:24.832Z
6867,6867,-62.285543,-31.927242,2023-02-23T10:27:24.832Z
6868,6868,-62.429134,-31.836074,2023-02-23T10:27:24.832Z
6869,6869,-62.388145,-31.944268,2023-02-23T10:27:24.832Z
6870,6870,-62.433233,-31.872242,2023-02-23T10:27:24.832Z
6871,6871,-62.300928,-31.909069,2023-02-23T10:27:24.832Z
6872,6872,-62.295194,-31.843063,2023-02-23T10:27:24.832Z
6873,6873,-62.315582,-31.938320,2023-02-23T10:27:24.832Z
6874,6874,-62.460386,-31.931239,2023-02-23T10:27:24.832Z
6875,6875,-62.413203,-31.947263,2023-02-23T10:27:24.832Z
6876,6876,-62.406158,-31.856782,2023-02-23T10:27:24.832Z
6877,6877,-62.445032,-31.929791,2023-02-23T10:27:24.832Z
6878,6878,-62.281026,-31.863444,2023-02-23T10:27:24.832Z
6879,6879,-62.364670,-31.852945,2023-02-23T10:27:24.832Z
6880,6880,-62.467961,-31.861402,2023-02-23T10:27:24.832Z
6881,6881,-62.298585,-31.896407,2023-02-23T10:27:24.832Z
6882,6882,-62.425677,-31.914985,2023-02-23T10:27:24.832Z
6883,6883,-62.447403,-31.848344,2023-02-23T10:27:24.832Z
6884,6884,-62.341058,-31.913383,2023-02-23T10:27:24.832Z
6885,6885,-62.410074,-31.911787,2023-02-23T10:27:24.832Z
6886,6886,-62.469247,-31.941152,2023-02-23T10:27:24.832Z
6887,6887,-62.431044,-31.913350,2023-02-23T10:27:24.832Z
6888,6888,-62.398892,-31.904579,2023-02-23T10:27:24.832Z
6889,6889,-62.355734,-31.874403,2023-02-23T10:27:24.832Z
6890,6890,-62.389459,-31.930608,2023-02-23T10:27:24.832Z
6891,6891,-62.292739,-31.940025,2023-02-23T10:27:24.832Z
6892,6892,-62.388835,-31.933961,2023-02-23T10:27:24.832Z
6893,6893,-62.391157,-31.921157,2023-02-23T10:27:24.832Z
6894,6894,-62.398305,-31.941881,2023-02-23T10:27:24.832Z
6895,6895,-62.302781,-31.895372,2023-02-23T10:27:24.832Z
6896,6896,-62.426839,-31.907450,2023-02-23T10:27:24.832Z
6897,6897,-62.401961,-31.935701,2023-02-23T10:27:24.832Z
6898,6898,-62.434409,-31.924121,2023-02-23T10:27:24.832Z
6899,6899,-62.295164,-31.840860,2023-02-23T10:27:24.832Z
6900,6900,-62.387758,-31.925283,2023-02-23T10:27:24.832Z
6901,6901,-62.351896,-31.919544,2023-02-23T10:27:24.832Z
6902,6902,-62.384354,-31.851608,2023-02-23T10:27:24.832Z
6903,6903,-62.359553,-31.847923,2023-02-23T10:27:24.832Z
6904,6904,-62.283309,-31.857762,2023-02-23T10:27:24.832Z
6905,6905,-62.331325,-31.948137,2023-02-23T10:27:24.832Z
6906,6906,-62.442757,-31.934693,2023-02-23T10:27:24.832Z
6907,6907,-62.333403,-31.847659,2023-02-23T10:27:24.832Z
6908,6908,-62.435105,-31.909552,2023-02-23T10:27:24.832Z
6909,6909,-62.310081,-31.942265,2023-02-23T10:27:24.832Z
6910,6910,-62.323093,-31.919400,2023-02-23T10:27:24.832Z
6911,6911,-62.303835,-31.907697,2023-02-23T10:27:24.832Z
6912,6912,-62.424071,-31.919142,2023-02-23T10:27:24.832Z
6913,6913,-62.285911,-31.941919,2023-02-23T10:27:24.832Z
6914,6914,-62.464884,-31.899456,2023-02-23T10:27:24.832Z
6915,6915,-62.293525,-31.924440,2023-02-23T10:27:24.832Z
6916,6916,-62.458988,-31.943324,2023-02-23T10:27:24.832Z
6917,6917,-62.453633,-31.910762,2023-02-23T10:27:24.832Z
6918,6918,-62.276477,-31.884900,2023-02-23T10:27:24.832Z
6919,6919,-62.282223,-31.909163,2023-02-23T10:27:24.832Z
6920,6920,-62.283040,-31.886626,2023-02-23T10:27:24.832Z
6921,6921,-62.454718,-31.860233,2023-02-23T10:27:24.832Z
6922,6922,-62.286433,-31.931202,2023-02-23T10:27:24.832Z
6923,6923,-62.275196,-31.893821,2023-02-23T10:27:24.832Z
6924,6924,-62.339236,-31.883493,2023-02-23T10:27:24.832Z
6925,6925,-62.295805,-31.895306,2023-02-23T10:27:24.832Z
6926,6926,-62.358430,-31.890793,2023-02-23T10:27:24.832Z
6927,6927,-62.399348,-31.945996,2023-02-23T10:27:24.832Z
6928,6928,-62.316957,-31.936470,2023-02-23T10:27:24.832Z
6929,6929,-62.410859,-31.920798,2023-02-23T10:27:24.832Z
6930,6930,-62.416179,-31.932827,2023-02-23T10:27:24.832Z
6931,6931,-62.401450,-31.928680,2023-02-23T10:27:24.832Z
6932,6932,-62.337315,-31.934394,2023-02-23T10:27:24.832Z
6933,6933,-62.405175,-31.906631,2023-02-23T10:27:24.832Z
6934,6934,-62.402828,-31.857788,2023-02-23T10:27:24.832Z
6935,6935,-62.378074,-31.849840,2023-02-23T10:27:24.832Z
6936,6936,-62.373539,-31.909532,2023-02-23T10:27:24.832Z
6937,6937,-62.444043,-31.849453,2023-02-23T10:27:24.832Z
6938,6938,-62.372286,-31.893997,2023-02-23T10:27:24.832Z
6939,6939,-62.304006,-31.939118,2023-02-23T10:27:24.832Z
6940,6940,-62.469611,-31.918195,2023-02-23T10:27:24.832Z
6941,6941,-62.453371,-31.937068,2023-02-23T10:27:24.832Z
6942,6942,-62.422289,-31.851846,2023-02-23T10:27:24.832Z
6943,6943,-62.425896,-31.841723,2023-02-23T10:27:24.832Z
6944,6944,-62.376612,-31.951299,2023-02-23T10:27:24.832Z
6945,6945,-62.347526,-31.917686,2023-02-23T10:27:24.832Z
6946,6946,-62.389342,-31.942713,2023-02-23T10:27:24.832Z
6947,6947,-62.400794,-31.851405,2023-02-23T10:27:24.832Z
6948,6948,-62.399042,-31.851148,2023-02-23T10:27:24.832Z
6949,6949,-62.428576,-31.855432,2023-02-23T10:27:24.832Z
6950,6950,-62.367479,-31.852835,2023-02-23T10:27:24.832Z
6951,6951,-62.316967,-31.844432,2023-02-23T10:27:24.832Z
6952,6952,-62.459437,-31.876248,2023-02-23T10:27:24.832Z
6953,6953,-62.448705,-31.837234,2023-02-23T10:27:24.832Z
6954,6954,-62.458193,-31.841300,2023-02-23T10:27:24.832Z
6955,6955,-62.357830,-31.846500,2023-02-23T10:27:24.832Z
6956,6956,-62.315527,-31.854507,2023-02-23T10:27:24.832Z
6957,6957,-62.382709,-31.935149,2023-02-23T10:27:24.832Z
6958,6958,-62.450278,-31.923472,2023-02-23T10:27:24.832Z
6959,6959,-62.371842,-31.858378,2023-02-23T10:27:24.832Z
6960,6960,-62.400838,-31.884866,2023-02-23T10:27:24.832Z
6961,6961,-62.438062,-31.925718,2023-02-23T10:27:24.832Z
6962,6962,-62.396666,-31.843394,2023-02-23T10:27:24.832Z
6963,6963,-62.293228,-31.938800,2023-02-23T10:27:24.832Z
6964,6964,-62.350811,-31.907014,2023-02-23T10:27:24.832Z
6965,6965,-62.365644,-31.907417,2023-02-23T10:27:24.832Z
6966,6966,-62.363485,-31.916566,2023-02-23T10:27:24.832Z
6967,6967,-62.399904,-31.922584,2023-02-23T10:27:24.832Z
6968,6968,-62.416530,-31.861592,2023-02-23T10:27:24.832Z
6969,6969,-62.330638,-31.894586,2023-02-23T10:27:24.832Z
6970,6970,-62.300874,-31.917805,2023-02-23T10:27:24.832Z
6971,6971,-62.438169,-31.931660,2023-02-23T10:27:24.832Z
6972,6972,-62.461574,-31.851487,2023-02-23T10:27:24.832Z
6973,6973,-62.332674,-31.862857,2023-02-23T10:27:24.832Z
6974,6974,-62.404156,-31.906220,2023-02-23T10:27:24.832Z
6975,6975,-62.304975,-31.921496,2023-02-23T10:27:24.832Z
6976,6976,-62.382592,-31.840594,2023-02-23T10:27:24.832Z
6977,6977,-62.306704,-31.938884,2023-02-23T10:27:24.832Z
6978,6978,-62.432281,-31.928468,2023-02-23T10:27:24.832Z
6979,6979,-62.381422,-31.896255,2023-02-23T10:27:24.832Z
6980,6980,-62.377187,-31.942153,2023-02-23T10:27:24.832Z
6981,6981,-62.469185,-31.885596,2023-02-23T10:27:24.832Z
6982,6982,-62.426192,-31.838318,2023-02-23T10:27:24.832Z
6983,6983,-62.318753,-31.908723,2023-02-23T10:27:24.832Z
6984,6984,-62.360213,-31.890016,2023-02-23T10:27:24.832Z
6985,6985,-62.407996,-31.924924,2023-02-23T10:27:24.832Z
6986,6986,-62.289011,-31.838380,2023-02-23T10:27:24.832Z
6987,6987,-62.386408,-31.929588,2023-02-23T10:27:24.832Z
6988,6988,-62.312261,-31.933466,2023-02-23T10:27:24.832Z
6989,6989,-62.365045,-31.880577,2023-02-23T10:27:24.832Z
6990,6990,-62.403555,-31.877904,2023-02-23T10:27:24.832Z
6991,6991,-62.279631,-31.876213,2023-02-23T10:27:24.832Z
6992,6992,-62.464292,-31.919488,2023-02-23T10:27:24.832Z
6993,6993,-62.321180,-31.909032,2023-02-23T10:27:24.832Z
6994,6994,-62.462990,-31.920010,2023-02-23T10:27:24.832Z
6995,6995,-62.427964,-31.887906,2023-02-23T10:27:24.832Z
6996,6996,-62.412860,-31.908228,2023-02-23T10:27:24.832Z
6997,6997,-62.399529,-31.933839,2023-02-23T10:27:24.832Z
6998,6998,-62.284662,-31.909929,2023-02-23T10:27:24.832Z
6999,6999,-62.378203,-31.951900,2023-02-23T10:27:24.832Z
7000,7000,-62.322956,-31.944227,2023-02-23T10:27:24.832Z
7001,7001,-62.454165,-31.905749,2023-02-23T10:27:24.832Z
7002,7002,-62.284547,-31.894287,2023-02-23T10:27:24.832Z
7003,7003,-62.449213,-31.848772,2023-02-23T10:27:24.832Z
7004,7004,-62.464239,-31.916869,2023-02-23T10:27:24.832Z
7005,7005,-62.283956,-31.869854,2023-02-23T10:27:24.832Z
7006,7006,-62.362440,-31.923866,2023-02-23T10:27:24.832Z
7007,7007,-62.461931,-31.924402,2023-02-23T10:27:24.832Z
7008,7008,-62.354244,-31.895392,2023-02-23T10:27:24.832Z
7009,7009,-62.440023,-31.857109,2023-02-23T10:27:24.832Z
7010,7010,-62.379025,-31.858186,2023-02-23T10:27:24.832Z
7011,7011,-62.439554,-31.940941,2023-02-23T10:27:24.832Z
7012,7012,-62.309685,-31.939050,2023-02-23T10:27:24.832Z
7013,7013,-62.435166,-31.890496,2023-02-23T10:27:24.832Z
7014,7014,-62.302346,-31.924228,2023-02-23T10:27:24.832Z
7015,7015,-62.433757,-31.868870,2023-02-23T10:27:24.832Z
7016,7016,-62.468079,-31.886366,2023-02-23T10:27:24.832Z
7017,7017,-62.326842,-31.952137,2023-02-23T10:27:24.832Z
7018,7018,-62.294071,-31.887561,2023-02-23T10:27:24.832Z
7019,7019,-62.400183,-31.951442,2023-02-23T10:27:24.832Z
7020,7020,-62.438198,-31.888864,2023-02-23T10:27:24.832Z
7021,7021,-62.435202,-31.931018,2023-02-23T10:27:24.832Z
7022,7022,-62.448783,-31.844503,2023-02-23T10:27:24.832Z
7023,7023,-62.325048,-31.948568,2023-02-23T10:27:24.832Z
7024,7024,-62.302600,-31.895518,2023-02-23T10:27:24.832Z
7025,7025,-62.342992,-31.837872,2023-02-23T10:27:24.832Z
7026,7026,-62.446958,-31.844737,2023-02-23T10:27:24.832Z
7027,7027,-62.336595,-31.842524,2023-02-23T10:27:24.832Z
7028,7028,-62.314660,-31.925377,2023-02-23T10:27:24.832Z
7029,7029,-62.437227,-31.930279,2023-02-23T10:27:24.832Z
7030,7030,-62.300770,-31.885649,2023-02-23T10:27:24.832Z
7031,7031,-62.380531,-31.888481,2023-02-23T10:27:24.832Z
7032,7032,-62.462198,-31.922147,2023-02-23T10:27:24.832Z
7033,7033,-62.390119,-31.887006,2023-02-23T10:27:24.832Z
7034,7034,-62.434501,-31.845467,2023-02-23T10:27:24.832Z
7035,7035,-62.364676,-31.947314,2023-02-23T10:27:24.832Z
7036,7036,-62.427143,-31.923251,2023-02-23T10:27:24.832Z
7037,7037,-62.424675,-31.888086,2023-02-23T10:27:24.832Z
7038,7038,-62.452694,-31.915121,2023-02-23T10:27:24.832Z
7039,7039,-62.449416,-31.845707,2023-02-23T10:27:24.832Z
7040,7040,-62.400320,-31.924353,2023-02-23T10:27:24.832Z
7041,7041,-62.344099,-31.918213,2023-02-23T10:27:24.832Z
7042,7042,-62.384517,-31.935326,2023-02-23T10:27:24.832Z
7043,7043,-62.383729,-31.899058,2023-02-23T10:27:24.832Z
7044,7044,-62.437194,-31.913703,2023-02-23T10:27:24.832Z
7045,7045,-62.322778,-31.859306,2023-02-23T10:27:24.832Z
7046,7046,-62.415969,-31.948541,2023-02-23T10:27:24.832Z
7047,7047,-62.354862,-31.951812,2023-02-23T10:27:24.832Z
7048,7048,-62.273312,-31.891484,2023-02-23T10:27:24.832Z
7049,7049,-62.367251,-31.880372,2023-02-23T10:27:24.832Z
7050,7050,-62.307157,-31.875870,2023-02-23T10:27:24.832Z
7051,7051,-62.310045,-31.887024,2023-02-23T10:27:24.832Z
7052,7052,-62.455523,-31.898286,2023-02-23T10:27:24.832Z
7053,7053,-62.430774,-31.900833,2023-02-23T10:27:24.832Z
7054,7054,-62.459512,-31.883777,2023-02-23T10:27:24.832Z
7055,7055,-62.389396,-31.916262,2023-02-23T10:27:24.832Z
7056,7056,-62.293783,-31.911026,2023-02-23T10:27:24.832Z
7057,7057,-62.344586,-31.879320,2023-02-23T10:27:24.832Z
7058,7058,-62.338261,-31.909158,2023-02-23T10:27:24.832Z
7059,7059,-62.448134,-31.862012,2023-02-23T10:27:24.832Z
7060,7060,-62.395567,-31.918003,2023-02-23T10:27:24.832Z
7061,7061,-62.347351,-31.948741,2023-02-23T10:27:24.832Z
7062,7062,-62.398266,-31.923541,2023-02-23T10:27:24.832Z
7063,7063,-62.288067,-31.867271,2023-02-23T10:27:24.832Z
7064,7064,-62.338935,-31.908076,2023-02-23T10:27:24.832Z
7065,7065,-62.318811,-31.930596,2023-02-23T10:27:24.832Z
7066,7066,-62.380744,-31.936848,2023-02-23T10:27:24.832Z
7067,7067,-62.303208,-31.844164,2023-02-23T10:27:24.832Z
7068,7068,-62.321053,-31.947696,2023-02-23T10:27:24.832Z
7069,7069,-62.395142,-31.888250,2023-02-23T10:27:24.832Z
7070,7070,-62.317429,-31.881181,2023-02-23T10:27:24.832Z
7071,7071,-62.339275,-31.887955,2023-02-23T10:27:24.832Z
7072,7072,-62.315872,-31.887282,2023-02-23T10:27:24.832Z
7073,7073,-62.410686,-31.945870,2023-02-23T10:27:24.832Z
7074,7074,-62.342929,-31.882753,2023-02-23T10:27:24.832Z
7075,7075,-62.408601,-31.873295,2023-02-23T10:27:24.832Z
7076,7076,-62.358250,-31.915780,2023-02-23T10:27:24.833Z
7077,7077,-62.418818,-31.845963,2023-02-23T10:27:24.833Z
7078,7078,-62.396771,-31.930236,2023-02-23T10:27:24.833Z
7079,7079,-62.328692,-31.850358,2023-02-23T10:27:24.833Z
7080,7080,-62.429844,-31.857904,2023-02-23T10:27:24.833Z
7081,7081,-62.398328,-31.888349,2023-02-23T10:27:24.833Z
7082,7082,-62.317699,-31.913871,2023-02-23T10:27:24.833Z
7083,7083,-62.347692,-31.898359,2023-02-23T10:27:24.833Z
7084,7084,-62.399479,-31.885935,2023-02-23T10:27:24.833Z
7085,7085,-62.289106,-31.858762,2023-02-23T10:27:24.833Z
7086,7086,-62.310770,-31.848302,2023-02-23T10:27:24.833Z
7087,7087,-62.420484,-31.840222,2023-02-23T10:27:24.833Z
7088,7088,-62.397507,-31.933407,2023-02-23T10:27:24.833Z
7089,7089,-62.298804,-31.871773,2023-02-23T10:27:24.833Z
7090,7090,-62.272363,-31.860592,2023-02-23T10:27:24.833Z
7091,7091,-62.393558,-31.903399,2023-02-23T10:27:24.833Z
7092,7092,-62.462011,-31.891641,2023-02-23T10:27:24.833Z
7093,7093,-62.446641,-31.856362,2023-02-23T10:27:24.833Z
7094,7094,-62.380493,-31.865635,2023-02-23T10:27:24.833Z
7095,7095,-62.282264,-31.929761,2023-02-23T10:27:24.833Z
